Date,Dark_Store,Category,SKU,Units_Sold,Forecast_Units,On_Hand_Units,Promo_Flag
2025-02-14,DS-Utrecht-01,Beverages,BEV-02,62,82,185,0
2025-02-14,DS-Utrecht-01,Beverages,BEV-03,76,77,228,0
2025-02-14,DS-Utrecht-01,Beverages,BEV-04,64,78,210,0
2025-02-14,DS-Utrecht-01,Beverages,BEV-05,74,81,216,0
2025-02-14,DS-Utrecht-01,Beverages,BEV-06,81,91,313,0
2025-02-14,DS-Utrecht-01,Snacks,SNA-01,49,37,72,0
2025-02-14,DS-Utrecht-01,Snacks,SNA-02,64,60,87,0
2025-02-14,DS-Utrecht-01,Snacks,SNA-03,68,63,92,0
2025-02-14,DS-Utrecht-01,Snacks,SNA-04,59,54,81,0
2025-02-14,DS-Utrecht-01,Snacks,SNA-05,71,59,112,0
2025-02-14,DS-Utrecht-01,Snacks,SNA-06,45,48,74,0
2025-02-14,DS-Utrecht-01,Household,HOU-01,21,25,59,0
2025-02-14,DS-Utrecht-01,Household,HOU-02,19,30,54,0
2025-02-14,DS-Utrecht-01,Household,HOU-03,35,28,99,0
2025-02-14,DS-Utrecht-01,Household,HOU-04,22,31,85,0
2025-02-14,DS-Utrecht-01,Household,HOU-05,34,33,99,0
2025-02-14,DS-Utrecht-01,Household,HOU-06,34,33,121,0
2025-02-14,DS-TheHague-01,Fresh Produce,FRE-01,72,65,489,0
2025-02-14,DS-TheHague-01,Fresh Produce,FRE-02,60,67,384,0
2025-02-14,DS-TheHague-01,Fresh Produce,FRE-03,52,72,332,0
2025-02-14,DS-TheHague-01,Fresh Produce,FRE-04,59,72,356,0
2025-02-14,DS-TheHague-01,Fresh Produce,FRE-05,48,62,310,0
2025-02-14,DS-TheHague-01,Fresh Produce,FRE-06,54,72,332,0
2025-02-14,DS-TheHague-01,Dairy,DAI-01,44,49,147,0
2025-02-14,DS-TheHague-01,Dairy,DAI-02,47,51,172,0
2025-02-14,DS-TheHague-01,Dairy,DAI-03,36,43,149,0
2025-02-14,DS-TheHague-01,Dairy,DAI-04,37,48,130,0
2025-02-14,DS-TheHague-01,Dairy,DAI-05,47,38,147,0
2025-02-14,DS-TheHague-01,Dairy,DAI-06,43,48,122,0
2025-02-14,DS-TheHague-01,Beverages,BEV-01,77,88,263,0
2025-02-14,DS-TheHague-01,Beverages,BEV-02,83,87,320,0
2025-02-14,DS-TheHague-01,Beverages,BEV-03,84,73,253,0
2025-02-14,DS-TheHague-01,Beverages,BEV-04,72,87,266,0
2025-02-14,DS-TheHague-01,Beverages,BEV-05,99,84,304,0
2025-02-14,DS-TheHague-01,Beverages,BEV-06,77,94,277,0
2025-02-14,DS-TheHague-01,Snacks,SNA-01,73,60,122,0
2025-02-14,DS-TheHague-01,Snacks,SNA-02,61,73,74,0
2025-02-14,DS-TheHague-01,Snacks,SNA-03,63,49,91,0
2025-02-14,DS-TheHague-01,Snacks,SNA-04,54,64,93,0
2025-02-14,DS-TheHague-01,Snacks,SNA-05,78,67,123,0
2025-02-14,DS-TheHague-01,Snacks,SNA-06,75,47,92,0
2025-02-14,DS-TheHague-01,Household,HOU-01,38,33,132,0
2025-02-14,DS-TheHague-01,Household,HOU-02,33,37,137,0
2025-02-14,DS-TheHague-01,Household,HOU-03,20,35,66,0
2025-02-14,DS-TheHague-01,Household,HOU-04,31,36,89,0
2025-02-14,DS-TheHague-01,Household,HOU-05,28,35,99,0
2025-02-14,DS-TheHague-01,Household,HOU-06,31,29,99,0
2025-02-15,DS-Amsterdam-01,Fresh Produce,FRE-01,71,91,426,0
2025-02-15,DS-Amsterdam-01,Fresh Produce,FRE-02,79,98,449,0
2025-02-15,DS-Amsterdam-01,Fresh Produce,FRE-03,91,79,441,0
2025-02-15,DS-Amsterdam-01,Fresh Produce,FRE-04,69,83,345,0
2025-02-15,DS-Amsterdam-01,Fresh Produce,FRE-05,81,98,405,0
2025-02-15,DS-Amsterdam-01,Fresh Produce,FRE-06,76,90,512,0
2025-02-15,DS-Amsterdam-01,Dairy,DAI-01,57,67,182,0
2025-02-15,DS-Amsterdam-01,Dairy,DAI-02,49,69,144,0
2025-02-15,DS-Amsterdam-01,Dairy,DAI-03,49,59,181,0
2025-02-15,DS-Amsterdam-01,Dairy,DAI-04,44,61,131,0
2025-02-15,DS-Amsterdam-01,Dairy,DAI-05,54,73,159,0
2025-02-15,DS-Amsterdam-01,Dairy,DAI-06,52,73,165,0
2025-02-15,DS-Amsterdam-01,Beverages,BEV-01,105,118,317,0
2025-02-15,DS-Amsterdam-01,Beverages,BEV-02,118,100,353,0
2025-02-15,DS-Amsterdam-01,Beverages,BEV-03,113,93,344,0
2025-02-15,DS-Amsterdam-01,Beverages,BEV-04,79,99,267,0
2025-02-15,DS-Amsterdam-01,Beverages,BEV-05,99,108,319,0
2025-02-15,DS-Amsterdam-01,Beverages,BEV-06,113,114,327,0
2025-02-15,DS-Amsterdam-01,Snacks,SNA-01,75,72,133,0
2025-02-15,DS-Amsterdam-01,Snacks,SNA-02,95,83,122,0
2025-02-15,DS-Amsterdam-01,Snacks,SNA-03,82,76,115,0
2025-02-15,DS-Amsterdam-01,Snacks,SNA-04,101,77,125,0
2025-02-15,DS-Amsterdam-01,Snacks,SNA-05,86,84,124,0
2025-02-15,DS-Amsterdam-01,Snacks,SNA-06,91,90,145,0
2025-02-15,DS-Amsterdam-01,Household,HOU-01,29,52,98,0
2025-02-15,DS-Amsterdam-01,Household,HOU-02,49,51,187,0
2025-02-15,DS-Amsterdam-01,Household,HOU-03,78,65,284,1
2025-02-15,DS-Amsterdam-01,Household,HOU-04,50,39,192,0
2025-02-15,DS-Amsterdam-01,Household,HOU-05,33,36,133,0
2025-02-15,DS-Amsterdam-01,Household,HOU-06,50,34,193,0
2025-02-15,DS-Amsterdam-02,Fresh Produce,FRE-01,66,103,382,0
2025-02-15,DS-Amsterdam-02,Fresh Produce,FRE-02,58,88,308,0
2025-02-15,DS-Amsterdam-02,Fresh Produce,FRE-03,87,98,620,0
2025-02-15,DS-Amsterdam-02,Fresh Produce,FRE-04,69,82,376,0
2025-02-15,DS-Amsterdam-02,Fresh Produce,FRE-05,66,76,392,0
2025-02-15,DS-Amsterdam-02,Fresh Produce,FRE-06,72,77,365,0
2025-02-15,DS-Amsterdam-02,Dairy,DAI-01,50,53,142,0
2025-02-15,DS-Amsterdam-02,Dairy,DAI-02,46,60,168,0
2025-02-15,DS-Amsterdam-02,Dairy,DAI-03,60,57,236,0
2025-02-15,DS-Amsterdam-02,Dairy,DAI-04,55,68,212,0
2025-02-15,DS-Amsterdam-02,Dairy,DAI-05,103,77,408,1
2025-02-15,DS-Amsterdam-02,Dairy,DAI-06,46,60,192,0
2025-02-15,DS-Amsterdam-02,Beverages,BEV-01,109,105,457,0
2025-02-15,DS-Amsterdam-02,Beverages,BEV-02,89,115,318,0
2025-02-15,DS-Amsterdam-02,Beverages,BEV-03,97,105,360,0
2025-02-15,DS-Amsterdam-02,Beverages,BEV-04,97,73,296,0
2025-02-15,DS-Amsterdam-02,Beverages,BEV-05,103,105,313,0
2025-02-15,DS-Amsterdam-02,Beverages,BEV-06,166,183,592,1
2025-02-15,DS-Amsterdam-02,Snacks,SNA-01,73,57,100,0
2025-02-15,DS-Amsterdam-02,Snacks,SNA-02,158,158,220,1
2025-02-15,DS-Amsterdam-02,Snacks,SNA-03,82,70,119,0
2025-02-15,DS-Amsterdam-02,Snacks,SNA-04,104,65,162,0
2025-02-15,DS-Amsterdam-02,Snacks,SNA-05,100,70,163,0
2025-02-15,DS-Amsterdam-02,Snacks,SNA-06,67,67,80,0
2025-02-15,DS-Amsterdam-02,Household,HOU-01,45,40,156,0
2025-02-15,DS-Amsterdam-02,Household,HOU-02,25,47,83,0
2025-02-15,DS-Amsterdam-02,Household,HOU-03,50,35,165,0
2025-02-15,DS-Amsterdam-02,Household,HOU-04,41,26,145,0
2025-02-15,DS-Amsterdam-02,Household,HOU-05,34,28,142,0
2025-02-15,DS-Amsterdam-02,Household,HOU-06,23,42,83,0
2025-02-15,DS-Rotterdam-01,Fresh Produce,FRE-01,128,153,865,1
2025-02-15,DS-Rotterdam-01,Fresh Produce,FRE-02,69,106,485,0
2025-02-15,DS-Rotterdam-01,Fresh Produce,FRE-03,74,87,485,0
2025-02-15,DS-Rotterdam-01,Fresh Produce,FRE-04,77,94,514,0
2025-02-15,DS-Rotterdam-01,Fresh Produce,FRE-05,85,91,496,0
2025-02-15,DS-Rotterdam-01,Fresh Produce,FRE-06,77,84,458,0
2025-02-15,DS-Rotterdam-01,Dairy,DAI-01,58,51,179,0
2025-02-15,DS-Rotterdam-01,Dairy,DAI-02,70,55,222,0
2025-02-15,DS-Rotterdam-01,Dairy,DAI-03,55,66,196,0
2025-02-15,DS-Rotterdam-01,Dairy,DAI-04,53,62,198,0
2025-02-15,DS-Rotterdam-01,Dairy,DAI-05,66,67,272,0
2025-02-15,DS-Rotterdam-01,Dairy,DAI-06,57,65,201,0
2025-02-15,DS-Rotterdam-01,Beverages,BEV-01,88,101,341,0
2025-02-15,DS-Rotterdam-01,Beverages,BEV-02,75,91,228,0
2025-02-15,DS-Rotterdam-01,Beverages,BEV-03,176,177,625,1
2025-02-15,DS-Rotterdam-01,Beverages,BEV-04,117,124,422,0
2025-02-15,DS-Rotterdam-01,Beverages,BEV-05,126,112,500,0
2025-02-15,DS-Rotterdam-01,Beverages,BEV-06,92,124,371,0
2025-02-15,DS-Rotterdam-01,Snacks,SNA-01,155,133,264,1
2025-02-15,DS-Rotterdam-01,Snacks,SNA-02,89,85,155,0
2025-02-15,DS-Rotterdam-01,Snacks,SNA-03,88,83,131,0
2025-02-15,DS-Rotterdam-01,Snacks,SNA-04,83,73,148,0
2025-02-15,DS-Rotterdam-01,Snacks,SNA-05,102,78,157,0
2025-02-15,DS-Rotterdam-01,Snacks,SNA-06,91,71,129,0
2025-02-15,DS-Rotterdam-01,Household,HOU-01,68,79,194,1
2025-02-15,DS-Rotterdam-01,Household,HOU-02,44,44,163,0
2025-02-15,DS-Rotterdam-01,Household,HOU-03,37,38,148,0
2025-02-15,DS-Rotterdam-01,Household,HOU-04,35,45,110,0
2025-02-15,DS-Rotterdam-01,Household,HOU-05,38,53,125,0
2025-02-15,DS-Rotterdam-01,Household,HOU-06,63,42,195,0
2025-02-15,DS-Utrecht-01,Fresh Produce,FRE-01,66,62,447,0
2025-02-15,DS-Utrecht-01,Fresh Produce,FRE-02,54,64,381,0
2025-02-15,DS-Utrecht-01,Fresh Produce,FRE-03,45,72,229,0
2025-02-15,DS-Utrecht-01,Fresh Produce,FRE-04,98,110,569,1
2025-02-15,DS-Utrecht-01,Fresh Produce,FRE-05,94,114,465,1
2025-02-15,DS-Utrecht-01,Fresh Produce,FRE-06,50,54,266,0
2025-02-15,DS-Utrecht-01,Dairy,DAI-01,41,39,164,0
2025-02-15,DS-Utrecht-01,Dairy,DAI-02,49,38,146,0
2025-02-15,DS-Utrecht-01,Dairy,DAI-03,35,47,109,0
2025-02-15,DS-Utrecht-01,Dairy,DAI-04,42,47,131,0
2025-02-15,DS-Utrecht-01,Dairy,DAI-05,45,39,151,0
2025-02-15,DS-Utrecht-01,Dairy,DAI-06,30,43,104,0
2025-02-15,DS-Utrecht-01,Beverages,BEV-01,59,80,198,0
2025-02-15,DS-Utrecht-01,Beverages,BEV-02,78,86,275,0
2025-02-15,DS-Utrecht-01,Beverages,BEV-03,64,75,238,0
2025-02-15,DS-Utrecht-01,Beverages,BEV-04,67,76,260,0
2025-02-15,DS-Utrecht-01,Beverages,BEV-05,75,70,276,0
2025-02-15,DS-Utrecht-01,Beverages,BEV-06,64,65,246,0
2025-02-15,DS-Utrecht-01,Snacks,SNA-01,64,50,106,0
2025-02-15,DS-Utrecht-01,Snacks,SNA-02,69,44,98,0
2025-02-15,DS-Utrecht-01,Snacks,SNA-03,101,86,139,1
2025-02-15,DS-Utrecht-01,Snacks,SNA-04,50,60,83,0
2025-02-15,DS-Utrecht-01,Snacks,SNA-05,71,44,113,0
2025-02-15,DS-Utrecht-01,Snacks,SNA-06,61,49,92,0
2025-02-15,DS-Utrecht-01,Household,HOU-01,36,29,110,0
2025-02-15,DS-Utrecht-01,Household,HOU-02,31,28,122,0
2025-02-15,DS-Utrecht-01,Household,HOU-03,21,29,72,0
2025-02-15,DS-Utrecht-01,Household,HOU-04,27,24,96,0
2025-02-15,DS-Utrecht-01,Household,HOU-05,53,40,164,1
2025-02-15,DS-Utrecht-01,Household,HOU-06,31,32,100,0
2025-02-15,DS-TheHague-01,Fresh Produce,FRE-01,81,90,498,0
2025-02-15,DS-TheHague-01,Fresh Produce,FRE-02,65,76,465,0
2025-02-15,DS-TheHague-01,Fresh Produce,FRE-03,71,73,506,0
2025-02-15,DS-TheHague-01,Fresh Produce,FRE-04,75,73,403,0
2025-02-15,DS-TheHague-01,Fresh Produce,FRE-05,71,94,383,0
2025-02-15,DS-TheHague-01,Fresh Produce,FRE-06,130,174,851,1
2025-02-15,DS-TheHague-01,Dairy,DAI-01,61,67,246,0
2025-02-15,DS-TheHague-01,Dairy,DAI-02,60,44,245,0
2025-02-15,DS-TheHague-01,Dairy,DAI-03,63,61,236,0
2025-02-15,DS-TheHague-01,Dairy,DAI-04,67,42,218,0
2025-02-15,DS-TheHague-01,Dairy,DAI-05,52,64,187,0
2025-02-15,DS-TheHague-01,Dairy,DAI-06,40,50,134,0
2025-02-15,DS-TheHague-01,Beverages,BEV-01,96,96,275,0
2025-02-15,DS-TheHague-01,Beverages,BEV-02,101,85,363,0
2025-02-15,DS-TheHague-01,Beverages,BEV-03,101,133,288,0
2025-02-15,DS-TheHague-01,Beverages,BEV-04,111,81,363,0
2025-02-15,DS-TheHague-01,Beverages,BEV-05,104,95,347,0
2025-02-15,DS-TheHague-01,Beverages,BEV-06,103,94,406,0
2025-02-15,DS-TheHague-01,Snacks,SNA-01,89,70,122,0
2025-02-15,DS-TheHague-01,Snacks,SNA-02,78,69,118,0
2025-02-15,DS-TheHague-01,Snacks,SNA-03,75,69,116,0
2025-02-15,DS-TheHague-01,Snacks,SNA-04,78,70,131,0
2025-02-15,DS-TheHague-01,Snacks,SNA-05,86,62,140,0
2025-02-15,DS-TheHague-01,Snacks,SNA-06,85,76,112,0
2025-02-15,DS-TheHague-01,Household,HOU-01,48,41,139,0
2025-02-15,DS-TheHague-01,Household,HOU-02,38,38,134,0
2025-02-15,DS-TheHague-01,Household,HOU-03,39,34,125,0
2025-02-15,DS-TheHague-01,Household,HOU-04,38,38,129,0
2025-02-15,DS-TheHague-01,Household,HOU-05,69,70,222,1
2025-02-15,DS-TheHague-01,Household,HOU-06,54,48,217,0
2025-02-16,DS-Amsterdam-01,Fresh Produce,FRE-01,70,74,385,0
2025-02-16,DS-Amsterdam-01,Fresh Produce,FRE-02,77,98,485,0
2025-02-16,DS-Amsterdam-01,Fresh Produce,FRE-03,91,66,454,0
2025-02-16,DS-Amsterdam-01,Fresh Produce,FRE-04,137,131,730,1
2025-02-16,DS-Amsterdam-01,Fresh Produce,FRE-05,86,81,527,0
2025-02-16,DS-Amsterdam-01,Fresh Produce,FRE-06,71,89,386,0
2025-02-16,DS-Amsterdam-01,Dairy,DAI-01,105,102,362,1
2025-02-16,DS-Amsterdam-01,Dairy,DAI-02,57,57,176,0
2025-02-16,DS-Amsterdam-01,Dairy,DAI-03,47,66,166,0
2025-02-16,DS-Amsterdam-01,Dairy,DAI-04,44,42,153,0
2025-02-16,DS-Amsterdam-01,Dairy,DAI-05,55,59,199,0
2025-02-16,DS-Amsterdam-01,Dairy,DAI-06,57,41,211,0
2025-02-16,DS-Amsterdam-01,Beverages,BEV-01,95,84,374,0
2025-02-16,DS-Amsterdam-01,Beverages,BEV-02,165,165,465,1
2025-02-16,DS-Amsterdam-01,Beverages,BEV-03,80,83,331,0
2025-02-16,DS-Amsterdam-01,Beverages,BEV-04,157,167,544,1
2025-02-16,DS-Amsterdam-01,Beverages,BEV-05,100,90,351,0
2025-02-16,DS-Amsterdam-01,Beverages,BEV-06,86,89,309,0
2025-02-16,DS-Amsterdam-01,Snacks,SNA-01,96,61,146,0
2025-02-16,DS-Amsterdam-01,Snacks,SNA-02,89,70,110,0
2025-02-16,DS-Amsterdam-01,Snacks,SNA-03,87,83,122,0
2025-02-16,DS-Amsterdam-01,Snacks,SNA-04,84,73,130,0
2025-02-16,DS-Amsterdam-01,Snacks,SNA-05,96,69,129,0
2025-02-16,DS-Amsterdam-01,Snacks,SNA-06,84,86,137,0
2025-02-16,DS-Amsterdam-01,Household,HOU-01,39,44,154,0
2025-02-16,DS-Amsterdam-01,Household,HOU-02,35,46,109,0
2025-02-16,DS-Amsterdam-01,Household,HOU-03,46,44,171,0
2025-02-16,DS-Amsterdam-01,Household,HOU-04,42,36,121,0
2025-02-16,DS-Amsterdam-01,Household,HOU-05,38,32,141,0
2025-02-16,DS-Amsterdam-01,Household,HOU-06,37,36,104,0
2025-02-16,DS-Amsterdam-02,Fresh Produce,FRE-01,63,64,376,0
2025-02-16,DS-Amsterdam-02,Fresh Produce,FRE-02,59,69,412,0
2025-02-16,DS-Amsterdam-02,Fresh Produce,FRE-03,57,66,348,0
2025-02-16,DS-Amsterdam-02,Fresh Produce,FRE-04,81,82,512,1
2025-02-16,DS-Amsterdam-02,Fresh Produce,FRE-05,64,46,425,0
2025-02-16,DS-Amsterdam-02,Fresh Produce,FRE-06,44,54,256,0
2025-02-16,DS-Amsterdam-02,Dairy,DAI-01,57,43,195,0
2025-02-16,DS-Amsterdam-02,Dairy,DAI-02,38,46,158,0
2025-02-16,DS-Amsterdam-02,Dairy,DAI-03,44,36,161,0
2025-02-16,DS-Amsterdam-02,Dairy,DAI-04,44,39,135,0
2025-02-16,DS-Amsterdam-02,Dairy,DAI-05,46,43,150,0
2025-02-16,DS-Amsterdam-02,Dairy,DAI-06,50,41,163,0
2025-02-16,DS-Amsterdam-02,Beverages,BEV-01,79,69,241,0
2025-02-16,DS-Amsterdam-02,Beverages,BEV-02,135,145,417,1
2025-02-16,DS-Amsterdam-02,Beverages,BEV-03,138,136,550,1
2025-02-16,DS-Amsterdam-02,Beverages,BEV-04,79,81,279,0
2025-02-16,DS-Amsterdam-02,Beverages,BEV-05,76,54,246,0
2025-02-16,DS-Amsterdam-02,Beverages,BEV-06,71,76,230,0
2025-02-16,DS-Amsterdam-02,Snacks,SNA-01,59,55,85,0
2025-02-16,DS-Amsterdam-02,Snacks,SNA-02,63,51,113,0
2025-02-16,DS-Amsterdam-02,Snacks,SNA-03,82,62,113,0
2025-02-16,DS-Amsterdam-02,Snacks,SNA-04,66,46,118,0
2025-02-16,DS-Amsterdam-02,Snacks,SNA-05,121,65,166,1
2025-02-16,DS-Amsterdam-02,Snacks,SNA-06,99,94,151,1
2025-02-16,DS-Amsterdam-02,Household,HOU-01,53,44,200,1
2025-02-16,DS-Amsterdam-02,Household,HOU-02,22,25,70,0
2025-02-16,DS-Amsterdam-02,Household,HOU-03,60,65,220,1
2025-02-16,DS-Amsterdam-02,Household,HOU-04,32,31,122,0
2025-02-16,DS-Amsterdam-02,Household,HOU-05,26,29,103,0
2025-02-16,DS-Amsterdam-02,Household,HOU-06,29,26,104,0
2025-02-16,DS-Rotterdam-01,Fresh Produce,FRE-01,74,67,526,0
2025-02-16,DS-Rotterdam-01,Fresh Produce,FRE-02,80,159,525,1
2025-02-16,DS-Rotterdam-01,Fresh Produce,FRE-03,53,50,282,0
2025-02-16,DS-Rotterdam-01,Fresh Produce,FRE-04,50,64,258,0
2025-02-16,DS-Rotterdam-01,Fresh Produce,FRE-05,57,63,315,0
2025-02-16,DS-Rotterdam-01,Fresh Produce,FRE-06,63,75,311,0
2025-02-16,DS-Rotterdam-01,Dairy,DAI-01,40,60,112,0
2025-02-16,DS-Rotterdam-01,Dairy,DAI-02,41,56,144,0
2025-02-16,DS-Rotterdam-01,Dairy,DAI-03,57,32,164,0
2025-02-16,DS-Rotterdam-01,Dairy,DAI-04,53,36,215,0
2025-02-16,DS-Rotterdam-01,Dairy,DAI-05,50,51,145,0
2025-02-16,DS-Rotterdam-01,Dairy,DAI-06,81,80,329,1
2025-02-16,DS-Rotterdam-01,Beverages,BEV-01,86,80,271,0
2025-02-16,DS-Rotterdam-01,Beverages,BEV-02,80,87,332,0
2025-02-16,DS-Rotterdam-01,Beverages,BEV-03,104,81,385,0
2025-02-16,DS-Rotterdam-01,Beverages,BEV-04,86,79,248,0
2025-02-16,DS-Rotterdam-01,Beverages,BEV-05,87,80,291,0
2025-02-16,DS-Rotterdam-01,Beverages,BEV-06,80,65,294,0
2025-02-16,DS-Rotterdam-01,Snacks,SNA-01,80,62,138,0
2025-02-16,DS-Rotterdam-01,Snacks,SNA-02,51,48,66,0
2025-02-16,DS-Rotterdam-01,Snacks,SNA-03,65,53,84,0
2025-02-16,DS-Rotterdam-01,Snacks,SNA-04,75,50,112,0
2025-02-16,DS-Rotterdam-01,Snacks,SNA-05,134,136,227,1
2025-02-16,DS-Rotterdam-01,Snacks,SNA-06,139,97,214,1
2025-02-16,DS-Rotterdam-01,Household,HOU-01,36,33,140,0
2025-02-16,DS-Rotterdam-01,Household,HOU-02,46,33,191,0
2025-02-16,DS-Rotterdam-01,Household,HOU-03,68,41,247,1
2025-02-16,DS-Rotterdam-01,Household,HOU-04,35,27,115,0
2025-02-16,DS-Rotterdam-01,Household,HOU-05,24,38,72,0
2025-02-16,DS-Rotterdam-01,Household,HOU-06,39,36,110,0
2025-02-16,DS-Utrecht-01,Fresh Produce,FRE-01,38,59,204,0
2025-02-16,DS-Utrecht-01,Fresh Produce,FRE-02,67,57,406,0
2025-02-16,DS-Utrecht-01,Fresh Produce,FRE-03,50,66,255,0
2025-02-16,DS-Utrecht-01,Fresh Produce,FRE-04,104,114,702,1
2025-02-16,DS-Utrecht-01,Fresh Produce,FRE-05,49,74,274,0
2025-02-16,DS-Utrecht-01,Fresh Produce,FRE-06,48,54,240,0
2025-02-16,DS-Utrecht-01,Dairy,DAI-01,32,32,120,0
2025-02-16,DS-Utrecht-01,Dairy,DAI-02,56,31,201,0
2025-02-16,DS-Utrecht-01,Dairy,DAI-03,44,44,156,0
2025-02-16,DS-Utrecht-01,Dairy,DAI-04,52,34,217,0
2025-02-16,DS-Utrecht-01,Dairy,DAI-05,51,41,213,0
2025-02-16,DS-Utrecht-01,Dairy,DAI-06,36,42,104,0
2025-02-16,DS-Utrecht-01,Beverages,BEV-01,124,129,413,1
2025-02-16,DS-Utrecht-01,Beverages,BEV-02,86,79,250,0
2025-02-16,DS-Utrecht-01,Beverages,BEV-03,71,75,235,0
2025-02-16,DS-Utrecht-01,Beverages,BEV-04,75,59,219,0
2025-02-16,DS-Utrecht-01,Beverages,BEV-05,112,118,339,1
2025-02-16,DS-Utrecht-01,Beverages,BEV-06,83,70,332,0
2025-02-16,DS-Utrecht-01,Snacks,SNA-01,60,54,90,0
2025-02-16,DS-Utrecht-01,Snacks,SNA-02,57,43,74,0
2025-02-16,DS-Utrecht-01,Snacks,SNA-03,70,47,90,0
2025-02-16,DS-Utrecht-01,Snacks,SNA-04,54,58,67,0
2025-02-16,DS-Utrecht-01,Snacks,SNA-05,122,88,216,1
2025-02-16,DS-Utrecht-01,Snacks,SNA-06,60,57,101,0
2025-02-16,DS-Utrecht-01,Household,HOU-01,21,27,66,0
2025-02-16,DS-Utrecht-01,Household,HOU-02,24,28,90,0
2025-02-16,DS-Utrecht-01,Household,HOU-03,21,25,68,0
2025-02-16,DS-Utrecht-01,Household,HOU-04,21,27,65,0
2025-02-16,DS-Utrecht-01,Household,HOU-05,54,51,157,1
2025-02-16,DS-Utrecht-01,Household,HOU-06,26,28,100,0
2025-02-16,DS-TheHague-01,Fresh Produce,FRE-01,66,99,395,0
2025-02-16,DS-TheHague-01,Fresh Produce,FRE-02,145,120,1031,1
2025-02-16,DS-TheHague-01,Fresh Produce,FRE-03,54,89,345,0
2025-02-16,DS-TheHague-01,Fresh Produce,FRE-04,61,88,364,0
2025-02-16,DS-TheHague-01,Fresh Produce,FRE-05,65,81,351,0
2025-02-16,DS-TheHague-01,Fresh Produce,FRE-06,79,83,514,0
2025-02-16,DS-TheHague-01,Dairy,DAI-01,64,63,252,0
2025-02-16,DS-TheHague-01,Dairy,DAI-02,49,65,182,0
2025-02-16,DS-TheHague-01,Dairy,DAI-03,105,102,417,1
2025-02-16,DS-TheHague-01,Dairy,DAI-04,57,51,229,0
2025-02-16,DS-TheHague-01,Dairy,DAI-05,50,44,142,0
2025-02-16,DS-TheHague-01,Dairy,DAI-06,53,60,172,0
2025-02-16,DS-TheHague-01,Beverages,BEV-01,97,99,313,0
2025-02-16,DS-TheHague-01,Beverages,BEV-02,90,96,294,0
2025-02-16,DS-TheHague-01,Beverages,BEV-03,88,99,306,0
2025-02-16,DS-TheHague-01,Beverages,BEV-04,101,106,417,0
2025-02-16,DS-TheHague-01,Beverages,BEV-05,83,88,281,0
2025-02-16,DS-TheHague-01,Beverages,BEV-06,87,98,316,0
2025-02-16,DS-TheHague-01,Snacks,SNA-01,79,81,126,0
2025-02-16,DS-TheHague-01,Snacks,SNA-02,98,65,164,0
2025-02-16,DS-TheHague-01,Snacks,SNA-03,80,67,103,0
2025-02-16,DS-TheHague-01,Snacks,SNA-04,82,89,127,0
2025-02-16,DS-TheHague-01,Snacks,SNA-05,77,74,133,0
2025-02-16,DS-TheHague-01,Snacks,SNA-06,93,58,120,0
2025-02-16,DS-TheHague-01,Household,HOU-01,39,38,143,0
2025-02-16,DS-TheHague-01,Household,HOU-02,41,36,155,0
2025-02-16,DS-TheHague-01,Household,HOU-03,37,37,123,0
2025-02-16,DS-TheHague-01,Household,HOU-04,32,39,98,0
2025-02-16,DS-TheHague-01,Household,HOU-05,40,39,162,0
2025-02-16,DS-TheHague-01,Household,HOU-06,39,38,145,0
2025-02-17,DS-Amsterdam-01,Fresh Produce,FRE-01,56,56,343,0
2025-02-17,DS-Amsterdam-01,Fresh Produce,FRE-02,36,43,196,0
2025-02-17,DS-Amsterdam-01,Fresh Produce,FRE-03,43,61,252,0
2025-02-17,DS-Amsterdam-01,Fresh Produce,FRE-04,36,48,255,0
2025-02-17,DS-Amsterdam-01,Fresh Produce,FRE-05,80,114,498,1
2025-02-17,DS-Amsterdam-01,Fresh Produce,FRE-06,42,48,242,0
2025-02-17,DS-Amsterdam-01,Dairy,DAI-01,26,36,104,0
2025-02-17,DS-Amsterdam-01,Dairy,DAI-02,46,37,158,0
2025-02-17,DS-Amsterdam-01,Dairy,DAI-03,29,31,119,0
2025-02-17,DS-Amsterdam-01,Dairy,DAI-04,69,63,263,1
2025-02-17,DS-Amsterdam-01,Dairy,DAI-05,51,64,167,1
2025-02-17,DS-Amsterdam-01,Dairy,DAI-06,41,32,160,0
2025-02-17,DS-Amsterdam-01,Beverages,BEV-01,50,56,183,0
2025-02-17,DS-Amsterdam-01,Beverages,BEV-02,70,57,268,0
2025-02-17,DS-Amsterdam-01,Beverages,BEV-03,61,57,243,0
2025-02-17,DS-Amsterdam-01,Beverages,BEV-04,74,63,217,0
2025-02-17,DS-Amsterdam-01,Beverages,BEV-05,67,64,254,0
2025-02-17,DS-Amsterdam-01,Beverages,BEV-06,60,67,188,0
2025-02-17,DS-Amsterdam-01,Snacks,SNA-01,50,51,88,0
2025-02-17,DS-Amsterdam-01,Snacks,SNA-02,44,41,70,0
2025-02-17,DS-Amsterdam-01,Snacks,SNA-03,50,48,71,0
2025-02-17,DS-Amsterdam-01,Snacks,SNA-04,50,41,87,0
2025-02-17,DS-Amsterdam-01,Snacks,SNA-05,59,37,96,0
2025-02-17,DS-Amsterdam-01,Snacks,SNA-06,66,52,83,0
2025-02-17,DS-Amsterdam-01,Household,HOU-01,24,21,85,0
